video_titles,video_url,source
Rosario quería empinar a Peña Nieto y a Meade ¡pero se rajó! ¿tę mę por su vida?,https://www.youtube.com/watch?v=SPTip52COSU,el chapucero today
Antorcha se la canta a Obrador: buscarán sacarlo de Palacio Nacional a más tardar en 2021!,https://www.youtube.com/watch?v=fCsPD4lf8VI,el chapucero today
Vęndęn casa del chino! Obrador lo anuncia en su gira. Se la llevaron millonarios ¡mexicanos!,https://www.youtube.com/watch?v=ptvbrHN-4AY,el chapucero today
"Velasco desde Chiapas, estaría blindando a Peña Nieto y a Rosario con sus jueces",https://www.youtube.com/watch?v=f9bHQIw_1oY,el chapucero today
Nuevas tarifas de Trump! Da 12 meses a Obrador para cumplir sus demandas o se las aplica a México,https://www.youtube.com/watch?v=dVlndO6L9uQ,el chapucero today
Obrador le encuentra billetiza a Antorcha! Tienen cientos de millones que no entregan a campesinos,https://www.youtube.com/watch?v=Wo5rTVdrnho,el chapucero today
Rosario quiso jugarle chueco al juez en su audiencia... ¡y la cachan!,https://www.youtube.com/watch?v=vZbzLTJyh44,el chapucero today
Si llegó Rosario! Billetiza de Sedesol habría terminado en elección de Del Mazo,https://www.youtube.com/watch?v=dIsZYYza4Is,el chapucero today
"Insólito! Buscaban agua y encontraron petróleo en Macuspana, la tierra de Obrador",https://www.youtube.com/watch?v=EvAb-7Krmyc,el chapucero today
"Obrador envía duro mensaje a Morena, pide a Yeidckol le responda en ¡menos de 24 horas!",https://www.youtube.com/watch?v=RiHg3A8LT3E,el chapucero today
Gober de Texas envía dura advertencia a Obrador por parar gasoductos de CFE,https://www.youtube.com/watch?v=qS1QP8tA11A,el chapucero today
Le encuentran billetiza a Rosario! FGR encontró que llenó camionetas con 700 millones,https://www.youtube.com/watch?v=T9RcRNypgnc,el chapucero today
Obrador gasta 335 mil pesos en longaniza de primera? Mira lo que hay detrás!,https://www.youtube.com/watch?v=YdLx-S574oE,el chapucero today
Obrador demandará a comercios en EEUU por hechos en Texas y Trump... va contra los videojuegos,https://www.youtube.com/watch?v=8Rwhd6S3Uyk,el chapucero today
"Exescolta de Osorio Chong quiso liberar los millones en efectivo, que dicen, pertenecen al senador",https://www.youtube.com/watch?v=io0DDhJVfJ8,el chapucero today
Demandan a PEMEX en EEUU por incumplir contrato de Lozoya ¡piden 12 mil millones!,https://www.youtube.com/watch?v=l0-Ame0BC2I,el chapucero today
"Ciro desafía a Obrador, admite que envió a su reportero ąrmądo a Santa Lucía porque ¡no le cree!",https://www.youtube.com/watch?v=4r9JJ6xqB0U,el chapucero today
Reportero de Ciro se metió ąrmądo a Santa Lucía! Lo cacharon y se quiso pelar,https://www.youtube.com/watch?v=sTWLFka-pQs,el chapucero today
"Ya valió Calderón, truena en la radio porque empresarios se la juegan con Obrador y lo dejan solo",https://www.youtube.com/watch?v=Zx37S0ev4Ug,el chapucero today
"Van por Chong en caso Rosario Robles, su nombre aparece en las listas de la Auditoría Superior",https://www.youtube.com/watch?v=ayw242jPQ1Q,el chapucero today
Gertz se reunió con Emilio Lozoya y le hizo una propuesta al exdirector de PEMEX,https://www.youtube.com/watch?v=ru7rktXzRm8,el chapucero today
Calificadoras que presionan a Obrador son investigadas en Reino Unido ¡por manipulación!,https://www.youtube.com/watch?v=bLFn52Q7RVk,el chapucero today
Reaparece Lozoya en entrevista y se desiste de su amparo ¿alista su entrega?,https://www.youtube.com/watch?v=8hloW2Xzxxw,el chapucero today
Hacienda anuncia nueva estrategia dar la vuelta a los amparos. Obrador mete el acelerador!,https://www.youtube.com/watch?v=EPrS3nhTHz8,el chapucero today
Obrador corrige la plana a Tabasco y cambian la Ley Garrote. ¡Se garantiza la libre manifestación!,https://www.youtube.com/watch?v=Rc2WD7Q96Jc,el chapucero today
"Por proteger a Collado en Andorra, Peña Nieto está bajo la mira de autoridades europeas",https://www.youtube.com/watch?v=Fg48ddHil1Y,el chapucero today
Jalisco pide la salida de Enrique Alfaro! por la detención de jóvenes y alzas en transporte,https://www.youtube.com/watch?v=4EnmS3BiPOw,el chapucero today
Obrador adelanta que FGR analizará las pruebas que presentará Lozoya para detener Peña y Videgaray,https://www.youtube.com/watch?v=wcBfFclTBaM,el chapucero today
Lozoya ya no puede! Contará los secretos de Peña Nieto y Videgaray para salvarse y a su familia,https://www.youtube.com/watch?v=IhrBUY2QzmU,el chapucero today
Trump firmó tercer país seguro con Guatemala y le echó flores a la Guardia Nacional de Obrador,https://www.youtube.com/watch?v=5wE77uzcjTU,el chapucero today
"Blindado por jueces, Deschamps pide tregua a AMLO y le hace propuesta. La repuesta lo dejó ¡helado!",https://www.youtube.com/watch?v=LJ2h90rkkxw,el chapucero today
"Publican estudio de impacto ambiental de Santa Lucía, Coparmex le dice a Obrador... ¡pérame tantito!",https://www.youtube.com/watch?v=yA7vUXqiGcA,el chapucero today
Marko Cortes dice que Yeidckol le pidió los votos para la ley Bonilla. Mira lo que le respondió!,https://www.youtube.com/watch?v=mNU-huYs1tc,el chapucero today
Llegan llamadas de Washington para que Obrador doble las manos en CFE. Urzúa los ayuda!,https://www.youtube.com/watch?v=zSDEUUcx2vo,el chapucero today
No puede ser! En horas amparan a la mamá de Lozoya detenida en Alemania. Podría salir libre,https://www.youtube.com/watch?v=3XXKEF8THRI,el chapucero today
"Detienen a mamá de Emilio Lozoya, andaba turisteando en isla de Alemania!",https://www.youtube.com/watch?v=C0Sv-1xAxDk,el chapucero today
Deschamps se defiende! Usa a medios fifís para decir que es pęrsęguido político de Obrador,https://www.youtube.com/watch?v=Mro8CG3PlS4,el chapucero today
"Santiago Nieto va por Romero Deschamps y su familia, pero el petrolero ya lo sabía y ¡se preparó!",https://www.youtube.com/watch?v=7Sq08lziwWs,el chapucero today
Collado era segundón! Peña y Salinas dieron a otro abogado el control de lo jueces y ministros,https://www.youtube.com/watch?v=dbR3CWZKCkk,el chapucero today
Descubren Pemexgate de Meade! Peña entregó a Deschamps bolsa de 350 millones antes de la elección,https://www.youtube.com/watch?v=80T8SkLc0PA,el chapucero today
Obrador se plantó frente decenas de personas que llegaron a provocar ¡no se dobló!,https://www.youtube.com/watch?v=5PQBjOZvLtE,el chapucero today
Obrador le pone el cascabel a Fox! El expresidente no pagó impuestos y se fue a Rusia,https://www.youtube.com/watch?v=Eu2rnBoLSuQ,el chapucero today
Lozoya se peló a Rusia! Obrador y FGR están esperando entregue pruebas para agarrar a Peña Nieto,https://www.youtube.com/watch?v=v4AMKPvxwE0,el chapucero today
Congelan cuenta con millones de euros a Alfredo del Mazo y su primo Peña Nieto le ayudó a liberarlos,https://www.youtube.com/watch?v=O_Yo3mMy5A4,el chapucero today
Obrador reactiva caso de Zhenli Ye Gon. No aparecen los millones que le quitó Calderón,https://www.youtube.com/watch?v=FfiZ2jBDzz0,el chapucero today
Acuerdo?! Juan Collado pone distancia con Salinas y Peña Nieto. Su esposa dijo: no los necesitan!,https://www.youtube.com/watch?v=jCCo5fRKK2E,el chapucero today
ÚLTIMA HORA! Chapo dio mensaje al recibir cądeną perpetuą. Sus abogados enviaron carta a Trump!,https://www.youtube.com/watch?v=Z2mEV5w1DaU,el chapucero today
"Implicądo en caso del abogado de Salinas ¡recibe amparo! Obrador truena con la Corte, alista reforma",https://www.youtube.com/watch?v=399fIWUdQFk,el chapucero today
"Detienen a amigos y colaboradores de líderes del PRI, PAN y PRD en el Senado ¡Chong en la mira!",https://www.youtube.com/watch?v=atUvuq6e0rg,el chapucero today
Obrador da respuesta definitiva a Trump y su intención de 3er país seguro ¡con o sin tarifas!,https://www.youtube.com/watch?v=dGrOTC53uf8,el chapucero today
Cierran cerco a Salinas! EEUU congela cuentas a su abogado y Lozoya dispuesto echarlo de cabeza,https://www.youtube.com/watch?v=FExU7xQ-pAk,el chapucero today
"Videgaray, apoyado por Washington, envía mensaje a Obrador y Marcelo: que México no se meta",https://www.youtube.com/watch?v=NrixSXdWw6g,el chapucero today
"Carlos Lomelí deja la superdelegación en Jalisco, Enrique Alfaro tiene expediente suyo en fiscalía",https://www.youtube.com/watch?v=p4GHUvYKxPw,el chapucero today
Obrador tenía razon! Carlos Urzúa se reúne con exsecretario de SEGOB de Calderón,https://www.youtube.com/watch?v=k3tkRBdbxCs,el chapucero today
"FGR encuentra vínculos entre Vicente Fox, Felipe Calderón y el caso del abogado de Salinas",https://www.youtube.com/watch?v=Cll7IcfFX2Q,el chapucero today
"Reaparece Videgaray! Tras la dętęnción del abogado de Salinas, revela dónde estará ""trabajando""",https://www.youtube.com/watch?v=FbVs9gdXrH4,el chapucero today
"Salinas blinda sus propiedades por dętęnción de Juan Collado, su abogado deslinda a Obrador del caso",https://www.youtube.com/watch?v=hmf7EvR0bLg,el chapucero today
"Peña entregó recursos públicos al abogado de Salinas, Javier Corral tiene pruebas!",https://www.youtube.com/watch?v=mCB9ryZMoJU,el chapucero today
Gober del PAN acuerda con Morena ¡limpiarle sus cuentas! Olvidan principios de Obrador y la 4T,https://www.youtube.com/watch?v=UAKVAd9S8_0,el chapucero today
"Carlos Salinas aparece como socio de su abogado Juan Collado, en empresa que usó para lavar millones",https://www.youtube.com/watch?v=DoTdU-YqtkU,el chapucero today
"Detienen al abogado de Salinas, Peña y Deschamps. Los expresidentes se quedan solos ante el fiscal!",https://www.youtube.com/watch?v=HWz0fIl-CtE,el chapucero today
Dura respuesta de Obrador a Carlos Urzúa. PRI y PAN aprovechan diferencias internas para sacar lana!,https://www.youtube.com/watch?v=xVCjBih2uoY,el chapucero today
Javier Duarte va por la cabeza de Peña. Dice al Fiscal y Obrador que soltará toda la sopa a un juez,https://www.youtube.com/watch?v=qFHOL8JP6s4,el chapucero today
"Rosario Robles siente que Peña Nieto la dejará caer sola, filtra que él ya se peló al extranjero!",https://www.youtube.com/watch?v=QdFQf6xx8kY,el chapucero today
Obrador deja claro a gobers pro-Calderón que el expresidente es cosa del pasado,https://www.youtube.com/watch?v=vbcv-k84R48,el chapucero today
Obrador enviará carta al presidente de la Corte por tanto amparo,https://www.youtube.com/watch?v=hsPbF5pBDtM,el chapucero today
Obrador revela lo cerca que estuvo de perder la vida por su infarto y cómo sobrevivió,https://www.youtube.com/watch?v=MbbyKJ6UY2k,el chapucero today
Ahora se meten con los soldados! Buscan que la Guardia Nacional de la espalda a Obrador,https://www.youtube.com/watch?v=wxo-DzZDbUk,el chapucero today
Calderón quiere ser diputado en 2021! INE hace alianza con empresarios para cuidar su llegada,https://www.youtube.com/watch?v=2FjwL--HSJw,el chapucero today
"Elementos de la Policía Federal envían video a Obrador, dan la espalda Calderón",https://www.youtube.com/watch?v=4WELYzlVwAQ,el chapucero today
Calderón envía mensaje a Obrador tras ubicarlo como organizador del paro de la policía federal,https://www.youtube.com/watch?v=ag3ko06HgQw,el chapucero today
Policía Federal en paro piden a Calderón que sea ¡su lider! Obrador anuncia revisión de contratos,https://www.youtube.com/watch?v=cwmGLPlvTQ0,el chapucero today
"Obrador dice que intereses políticos mueven a policía federal, mañana convocan a paro nacional",https://www.youtube.com/watch?v=4uCf-zjnjSQ,el chapucero today
Sí calienta! Obrador pide respeto al PAN por compararlo con Salinas,https://www.youtube.com/watch?v=gs8EX1DXHXU,el chapucero today
Obrador envía mensaje a Osorio Chong por paro de la Policía Federal ¡esto le dijo!,https://www.youtube.com/watch?v=VdzF5-4Fut8,el chapucero today
"Tras duro mensaje de CFE, empresarios acuerdan con Obrador cambiar contratos de ductos",https://www.youtube.com/watch?v=PkLk2mjqSNA,el chapucero today
Empresas demandan a CFE por 600 MDD! Bartlett da a conocer respuesta defenderse y no quebrar,https://www.youtube.com/watch?v=oR7dinlIza8,el chapucero today
"Obrador responde al PAN sobre la ""partida secreta"", que dicen, le aprobó Morena",https://www.youtube.com/watch?v=fKe1iVmUelE,el chapucero today
"Desde el AMLOFEST, Obrador envía mensaje a quienes buscan detener Santa Lucía y otras obras",https://www.youtube.com/watch?v=GwKV0YOx5PQ,el chapucero today
ÚLTIMA HORA! TRUMP anuncia que Obrador cumplió el acuerdo y que ya no habrá tarifas,https://www.youtube.com/watch?v=8DQtztx7n6w,el chapucero today
Washington envía advertencia a Obrador: queremos la detención de peces gordos del peñismo,https://www.youtube.com/watch?v=JgVad5FNMxc,el chapucero today
"Primero que sí, luego que no... SEGOB cancela polémica cadena nacional del AMLOFEST",https://www.youtube.com/watch?v=-FBsGCB111U,el chapucero today
Pacto secreto de Ebrard con Trump! Hizo un acuerdo desde el 2018 durante pláticas del T-MEC,https://www.youtube.com/watch?v=21Rreqk8kus,el chapucero today
Obrador admite que Gertz debe explicar sus vínculos con abogado de Lozoya y... Ancira ¡sale libre!,https://www.youtube.com/watch?v=aYUrxjbn7IY,el chapucero today
Obrador va a tribunales internacionales para salvar de la quiebra a CFE... pero ¡puede perder!,https://www.youtube.com/watch?v=nj9ZCrN9vok,el chapucero today
Luis Videgaray envía mensaje a Obrador de pocos amigos ¡mira lo que le dijo!,https://www.youtube.com/watch?v=8W_pNDVKG7w,el chapucero today
Lozoya presentará pruebas de que Videgaray vació a PEMEX y Salinas Pliego tuvo su mini Fobaproa,https://www.youtube.com/watch?v=39toSEcbEVY,el chapucero today
"Raúl Salinas gana contrato millonario en la 4T de Obrador, ¡mira cómo se coló en CFE!",https://www.youtube.com/watch?v=Rdkcnc9VvSI,el chapucero today
Farmacéuticas juegan con las vidas de los pacientes para que Obrador ¡les entregue contratos!,https://www.youtube.com/watch?v=2GUra7Q0J2I,el chapucero today
Monreal hace evaluación del gabinete: ¡no ayudan a AMLO! ¿Habrá cambios después del 1o de julio?,https://www.youtube.com/watch?v=8lBl9Te8JXQ,el chapucero today
Paran a la Corte! Gobierno de Obrador y legislativo preparan reforma a la ley de amparos,https://www.youtube.com/watch?v=p9Det7DTL_Q,el chapucero today
Marina informa a Obrador que Peña adquirió un barco para el sargazo ¡y no aparece por ningún lado!,https://www.youtube.com/watch?v=YlKCOu0gVw0,el chapucero today
"Salinas buscará que organismos internacionales ""quiten los dientes"" a Santiago Nieto en la UIF",https://www.youtube.com/watch?v=1Wc_xuR4qTc,el chapucero today
Hasta los priístas se cansaron de sus gobers! Llevarán evidencias a Obrador para que los encierre,https://www.youtube.com/watch?v=Cr266yuHnaE,el chapucero today
Emilio Lozoya y Peña Nieto hacen alianza y en horas... juez le ¡descongela las cuentas!,https://www.youtube.com/watch?v=eJ8Cp_GFBso,el chapucero today
Hasta sus amigos lo dejan! Aliados de Calderón difunden que autoridades de EEUU detuvieron a su hijo,https://www.youtube.com/watch?v=KVkh_srm2_E,el chapucero today
"Inglaterra le da la residencia a Carlos Salinas, ahora puede refugiarse en aquél país",https://www.youtube.com/watch?v=uV-WTg09yxs,el chapucero today
Los Yunes y el PAN buscan que la SCJN destituya a Cuitláhuac ¡por no acatar una sentencia!,https://www.youtube.com/watch?v=B76cwOllGlQ,el chapucero today
Ex-embajadora de EEUU en México le dice a Obrador que ¡no se puede confiar de Trump!,https://www.youtube.com/watch?v=Tq1b_ijW3lo,el chapucero today
Gobierno de Obrador ubica a Lozoya en un país europeo que ¡no tiene extradición con México!,https://www.youtube.com/watch?v=D-6Lpvxv3RU,el chapucero today
Priístas quieren cargarle a Obrador su trampa en la elección interna del partido,https://www.youtube.com/watch?v=z8P87ejYUuo,el chapucero today
"PAN y PRI a punto de desaparecer, anuncian alianza para enfrentar a Obrador ¡y sobrevivir!",https://www.youtube.com/watch?v=HXHxrDICE8c,el chapucero today
"Peña busca abogado y le ¡cierran las puertas! Confirma gobierno de Obrador, también va por Coldwell",https://www.youtube.com/watch?v=sMYXq0Rhxqg,el chapucero today
Aguas Obrador! Zuckerberg quiere meter su moneda digital en México y llevarse nuestro capital!,https://www.youtube.com/watch?v=16SEmTG05eI,el chapucero today
EEUU tiene pruebas y va tras Peña Nieto. Lozoya lo echa de cabeza en Washington!,https://www.youtube.com/watch?v=CmscfXRL6qQ,el chapucero today
Confirma Pablo Gómez que quieren renovar TODO EL INE... pero Monreal no le tiene buenas noticias,https://www.youtube.com/watch?v=9h_VtFfLifo,el chapucero today
Otra vez los jueces! Dan chance a Lozoya para que se pele y entregan 2 amparos nuevos a Texcoco,https://www.youtube.com/watch?v=0Q9D_VUS9Jc,el chapucero today
"Abogados ""compas"" de los jueces no quieren que Obrador opine sobre aeropuerto de Texcoco",https://www.youtube.com/watch?v=8i09btLtSwM,el chapucero today
Obrador cambió obras millonarias por consulta a mano alzada y el gober de Durango ¡se puso rojo!,https://www.youtube.com/watch?v=ywdemi8YLdQ,el chapucero today
"Los números ¡no dan! A Calderón no le alcanzó para hacer su partido, pero ya lo esperan en el PAN",https://www.youtube.com/watch?v=tfR1Ydruocw,el chapucero today
El fantasma de los tarifas llegó para quedarse y Obrador está listo para el ojo por ojo con Trump.,https://www.youtube.com/watch?v=_o_E9QfwVUY,el chapucero today
Nuevo despido! Obrador corre al titular del INM después de una dęnuncią en la mañanera,https://www.youtube.com/watch?v=m0ZnxpAKSDk,el chapucero today
Preguntan a Obrador sobre limpia en la Corte tras amparos en Texcoco ¡esto respondió!,https://www.youtube.com/watch?v=ZHMNbTsEbtk,el chapucero today
¡Vienen más amparos! Decisiones de los jueces y ministros le cuestan millones al gobierno de Obrador,https://www.youtube.com/watch?v=APae9y8FdX4,el chapucero today
Nuevo memorandum de Obrador tras aparición de uno de sus hijos con alcaldes de Morena,https://www.youtube.com/watch?v=PjWlHFAQAmU,el chapucero today
"Muñoz Ledo truena con Obrador por hacer ""super secretario"" a Marcelo Ebrard",https://www.youtube.com/watch?v=dNDLFW5sWfE,el chapucero today
Juez obliga a Obrador a dar mantenimiento a aeropuerto de Texcoco y detener Santa Lucía,https://www.youtube.com/watch?v=zV02YyWku_Y,el chapucero today
Caso Emilio Lozoya involucra a Salinas Pliego de TV Azteca y al presidente del Banco de México,https://www.youtube.com/watch?v=4OwhLDwexfQ,el chapucero today
"Ebrard irá a China a reunión de alto nivel, tras avisos de Trump de seguir con las tarifas",https://www.youtube.com/watch?v=3R-LCH0FjZU,el chapucero today
Morena creará un Super-INE y renovará el consejo electoral. ¡Despedirán a Lencho!,https://www.youtube.com/watch?v=y7F0sfn4hoo,el chapucero today
Calderón perdonó a empresa de Salinas 5 mil mdp! Y amarró ganancias por ¡10 años! a costa de PEMEX,https://www.youtube.com/watch?v=anjEspy9K_4,el chapucero today
"Senado pone freno de mano: México no será 3er país seguro, pero Trump insiste en un acuerdo oculto",https://www.youtube.com/watch?v=UB9Tj7PZCp8,el chapucero today
Tardan mucho! Salinas ya se está blindando ante Fiscalía de Obrador ¡y protege sus propiedades!,https://www.youtube.com/watch?v=ILriIMtNfWc,el chapucero today
"Obrador revela el Plan B para evitar tarifas de Trump, en 90 días hablarán para evaluar resultados",https://www.youtube.com/watch?v=dl6ddrnUOtA,el chapucero today
"Obrador confiesa que aranceles de Trump iban a noquear a México, Monreal pide no bajar la guardia",https://www.youtube.com/watch?v=Kxp395RPcTs,el chapucero today
Trump asegura que México se comprometió a importar más productos del campo. Mexico dice... ¡que no!,https://www.youtube.com/watch?v=8wcOC6INQBE,el chapucero today
Trump no pudo con Obrador! Premio Nobel de economía de EEUU opina sobre el acuerdo con México,https://www.youtube.com/watch?v=UMCjt_65WYI,el chapucero today
Lo lograron! Obrador y Ebrard alcanzan acuerdo con Trump... vienen cambios en México,https://www.youtube.com/watch?v=X8eX0TTV_Ww,el chapucero today
¡NO PUEDE SER! Trump pone nueva condición: que México compre productos de EEUU a ¡cualquier costo!,https://www.youtube.com/watch?v=1LK6oypqvgg,el chapucero today
¡ÚLTIMA LLAMADA! Trump firmará hoy orden ejecutiva para aplicar los impuestos a México el lunes,https://www.youtube.com/watch?v=CbbriW_OO74,el chapucero today
"Trump y Wall Street nos dan por segundo día consecutivo, calificadoras quieren acabar con PEMEX",https://www.youtube.com/watch?v=_1J0g_Ma91g,el chapucero today
Alianza Obrador/Trump para detener a George Soros! Congela cuentas usada para mover centroamericanos,https://www.youtube.com/watch?v=cj4JbdN2pp8,el chapucero today
Así terminó la 2a. reunión de Ebrard en Washington! Trump hizo una petición muy difícil para México,https://www.youtube.com/watch?v=QePNgP3bin0,el chapucero today
Trump y Wall Street nos acabaron ¡en 10 minutos! Mañana siguen las negociaciones,https://www.youtube.com/watch?v=alEnxr4BBPc,el chapucero today
"Demandan a Obrador en Nueva York. Slim, Salinas y Claudio X González hacen alianza legal por Texcoco",https://www.youtube.com/watch?v=xVgcSSFVGQk,el chapucero today
Santiago Nieto podría congelar cuentas de un ministro de la Corte. Recibió ¡más de cien millones!,https://www.youtube.com/watch?v=x4HCS7y_xwk,el chapucero today
"Filtran que Trump buscó a Obrador por teléfono, pero no lo encontró porque ¡no tenía señal!",https://www.youtube.com/watch?v=6N2P-yjAFXs,el chapucero today
Partido de Trump apoyaría a Obrador en el Capitolio para detener los impuestos a México,https://www.youtube.com/watch?v=fxKqgxSgPM0,el chapucero today
Obrador pondría impuestos a estados republicanos. Ebrard ya entregó el mensaje en Washington,https://www.youtube.com/watch?v=hKUCsidRGH0,el chapucero today
"10 mil llegaron ¡el primer día! para trabajar en la nueva refinería, confianza total con Obrador",https://www.youtube.com/watch?v=7qcHNDW01-Q,el chapucero today
Empresarios y políticos de USA apoyan carta de Obrador a Trump,https://www.youtube.com/watch?v=c__8QsaRHY0,el chapucero today
Trump podría dejarnos ¡sin gasolina en México! Obrador se prepara y envía nuevo mensaje a USA,https://www.youtube.com/watch?v=LP7E85rcd7U,el chapucero today
"Alemania impulsa a Huawei en Europa, buscan parar a Trump / Ft. Nopal Times",https://www.youtube.com/watch?v=HgFKhFXTy0w,el chapucero today
Obrador anuncia a Trump: si se mete con México ¡no ganará su reelección! Llama a UNIDAD en USA,https://www.youtube.com/watch?v=uxgb59PNUv0,el chapucero today
Trump quiere a su Guaidó en México y aprieta a Obrador llevando la economía al 0%,https://www.youtube.com/watch?v=tw_DycCQ93Q,el chapucero today
Carlos Slim apoyaría a Obrador ¡si le deja todo el pastel! Mira lo que propone al presidente,https://www.youtube.com/watch?v=jvo6D5MZESo,el chapucero today
Al INE le sobra la lana y la gastan... por gastar! y Lorenzo Córdova quiere que Obrador le dé más,https://www.youtube.com/watch?v=gh2mppPvXBM,el chapucero today
Hay un topo! Avisaron a Emilio Lozoya para que se pelara. Gertz y Obrador informaron sobre el caso,https://www.youtube.com/watch?v=2L1lctqF1hs,el chapucero today
"Pedirán a INE anulación de elecciones por mañaneras de Obrador, Lorenzo adelanta que vienen multas",https://www.youtube.com/watch?v=6eYWIytvASQ,el chapucero today
#JalifeEnDirecto Huawei se adelantó a Estados Unidos y Trump no sabe cómo detenerlos,https://www.youtube.com/watch?v=4VMSpn0j3f4,el chapucero today
"Gobierno de Trump pidió a Obrador congelar cuentas de Emilio Lozoya, Peña está en la mira",https://www.youtube.com/watch?v=q-yuWkeNJlk,el chapucero today
Hijo de Salinas recibió presupuesto de Peña Nieto para ¡atraer a más mujeres con su líder!,https://www.youtube.com/watch?v=7ib6-ZecG7k,el chapucero today
SAT de Obrador ąuditą a farmacéuticos ¡quieren huir del país! Algunos negaron la vęntą de medicinas,https://www.youtube.com/watch?v=gNww4foqF0s,el chapucero today
"Por teléfono y sin chistar, Obrador corrió a secretaria de SEMARNAT por detener un vuelo comęrciąl",https://www.youtube.com/watch?v=TP1kFCBp52c,el chapucero today
"Obrador corrige y descongela presupuesto de hospitales, ¡mira lo que pasó entre SHCP y Salud!",https://www.youtube.com/watch?v=CCv-TzduWEA,el chapucero today
"México será la ""China de América"", empresas de USA traerán sus fábricas por decisiones de Trump",https://www.youtube.com/watch?v=hXn89on-eng,el chapucero today
Obrador revela que laboratorios no le quieren vęndęr las medicinas al gobierno,https://www.youtube.com/watch?v=WrNxDZIVdyk,el chapucero today
Obrador revela que la lista de periodistas de Reforma ¡está incompleta! Esto quieren esconder,https://www.youtube.com/watch?v=HnpECi1eQ78,el chapucero today
Peña y Calderón regalaron muchísimo más en el SAT! Obrador apenas mostró la punta del iceberg,https://www.youtube.com/watch?v=Tqp8qhSo2rc,el chapucero today
"Obrador quitará 35% de presupuesto a gobers, ¡lo quieren detener a toda costa!",https://www.youtube.com/watch?v=mwnUaK5xJzc,el chapucero today
"Por fin! Obrador inicia proceso legal a funcionarios de Peña, Emilio Lozoya es el primero!",https://www.youtube.com/watch?v=t0PM0qoer7E,el chapucero today
Germán Martinez estaba en la mira de Obrador ¡desde enero! Por eso le puso candados en el IMSS,https://www.youtube.com/watch?v=xJtCSygs_qE,el chapucero today
"Obrador le cachó la movida a Germán Martinez en el IMSS, quería medicinas ¡55 veces más caras!",https://www.youtube.com/watch?v=6HKeoxQ4nGg,el chapucero today
"Nuevo apretón de Obrador a gobers, quieren detener la difusión de la mañanera en TV",https://www.youtube.com/watch?v=IieVytOVTAQ,el chapucero today
Truenan empresarios con Obrador y por carta le envían una dura advertencia,https://www.youtube.com/watch?v=lrqqLUaonfI,el chapucero today
"Cumplió Noroña, fue a oficinas a pedir que liberaran su cuenta ¡y casi le avientan a los polis!",https://www.youtube.com/watch?v=AkPDMl19qv0,el chapucero today
"PAN le gana la jugada a Obrador: si no regresan apoyos a estancias, funcionarios van al bote!",https://www.youtube.com/watch?v=jQFiKIRb1IQ,el chapucero today
"Bloquean cuenta de Fernández Noroña en redes, así como Jalife... ¡sólo por meterse con Calderón!",https://www.youtube.com/watch?v=uipcepm0YrQ,el chapucero today
"Alcaldes piden a Obrador les perdone la luz, y si no... usarán sus policías para que no la corten!",https://www.youtube.com/watch?v=YkLLDEwUF3s,el chapucero today
"Cacha Obrador a funcionarios en la movida: en Chiapas están censados, pero no les depositan!",https://www.youtube.com/watch?v=YSoHYDbX3To,el chapucero today
Obrador meterá al bote a juęcęs y políticos ¡en EU! con ayuda de Trump,https://www.youtube.com/watch?v=QLbZT2uzvfM,el chapucero today
Fueron ellos? Panistas admiten: no querían a Moreno Valle para 2024... Jalife pide a fiscal revisar!,https://www.youtube.com/watch?v=0tUWktpMGlU,el chapucero today
Empresarios se meten con la vida privada y amorosa de los hijos de Obrador. El presidente respondió!,https://www.youtube.com/watch?v=bXJjPBYk5hM,el chapucero today
Azcárraga sería la nueva jugada de Obrador para llevar internet a todo México. Slim no aceptó,https://www.youtube.com/watch?v=flAVJaWFnEU,el chapucero today
"No alcanzan las cuentas para rescatar CFE, pero Obrador ya tiene un nuevo plan",https://www.youtube.com/watch?v=4VcmI1f5udg,el chapucero today
"Crece contingencia con incendios provocados, quieren dejar a Sheinbaum mal parada con Obrador",https://www.youtube.com/watch?v=iUxrmaqKlH0,el chapucero today
Partidos se ponen gallitos! Le dicen Obrador que no le pasarán sus reformas en Senado y la Corte,https://www.youtube.com/watch?v=E4_hgX7psok,el chapucero today
"En reunión con Superdelegados, Obrador les pide concluir censos y entregar apoyos sociales",https://www.youtube.com/watch?v=xJuzPm3KryQ,el chapucero today
Yeidckol y Monreal se dan con todo por Morena. Jalife revela que Obrador ya decidió quién no llegará,https://www.youtube.com/watch?v=0pk_54lnUKc,el chapucero today
"Obrador revisa cuentas Fox y Calderón en el SAT, regąląron miles de millones en impuestos!",https://www.youtube.com/watch?v=3C_fMUs-OK4,el chapucero today
"Amigo de Salinas pide juicio político contrą Obrador, ¡hasta llevó el documento al Congreso!",https://www.youtube.com/watch?v=5jipSuCaUz0,el chapucero today
"Despiden a delegados que lucrąbąn con programas de Obrador, podrían terminar en el bote",https://www.youtube.com/watch?v=ehzKAOmZUew,el chapucero today
Se quieren pasar de listos en el gabinete y Obrador los para en seco ¡esto fue lo que no le gusto!,https://www.youtube.com/watch?v=r71zaKeKJWQ,el chapucero today
Facebook y BlackRock quieren controlar el internet colgándose de Obrador ¡mira cómo reaccionó!,https://www.youtube.com/watch?v=W7kr4EzHrr0,el chapucero today
